source_group_id,template,norm_ro_ne_norm_rs,render_ro_ne_rs,render_deterministic
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,T0,True,True,True
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,T3,True,True,True
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,T4,True,True,True
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,T5,True,True,True
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,T0,True,True,True
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,T3,True,True,True
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,T4,True,True,True
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,T5,True,True,True
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,T0,True,True,True
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,T3,True,True,True
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,T4,True,True,True
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,T5,True,True,True
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,T0,True,True,True
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,T3,True,True,True
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,T4,True,True,True
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,T5,True,True,True
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,T0,True,True,True
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,T3,True,True,True
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,T4,True,True,True
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,T5,True,True,True
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,T0,True,True,True
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,T3,True,True,True
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,T4,True,True,True
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,T5,True,True,True
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,T0,True,True,True
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,T3,True,True,True
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,T4,True,True,True
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,T5,True,True,True
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,T0,True,True,True
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,T3,True,True,True
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,T4,True,True,True
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,T5,True,True,True
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,T0,True,True,True
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,T3,True,True,True
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,T4,True,True,True
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,T5,True,True,True
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,T0,True,True,True
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,T3,True,True,True
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,T4,True,True,True
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,T5,True,True,True
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,T0,True,True,True
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,T3,True,True,True
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,T4,True,True,True
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,T5,True,True,True
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,T0,True,True,True
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,T3,True,True,True
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,T4,True,True,True
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,T5,True,True,True
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,T0,True,True,True
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,T3,True,True,True
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,T4,True,True,True
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,T5,True,True,True
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,T0,True,True,True
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,T3,True,True,True
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,T4,True,True,True
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,T5,True,True,True
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,T0,True,True,True
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,T3,True,True,True
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,T4,True,True,True
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,T5,True,True,True
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,T0,True,True,True
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,T3,True,True,True
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,T4,True,True,True
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,T5,True,True,True
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,T0,True,True,True
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,T3,True,True,True
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,T4,True,True,True
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,T5,True,True,True
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,T0,True,True,True
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,T3,True,True,True
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,T4,True,True,True
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,T5,True,True,True
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,T0,True,True,True
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,T3,True,True,True
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,T4,True,True,True
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,T5,True,True,True
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,T0,True,True,True
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,T3,True,True,True
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,T4,True,True,True
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,T5,True,True,True
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,T0,True,True,True
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,T3,True,True,True
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,T4,True,True,True
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,T5,True,True,True
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,T0,True,True,True
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,T3,True,True,True
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,T4,True,True,True
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,T5,True,True,True
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,T0,True,True,True
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,T3,True,True,True
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,T4,True,True,True
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,T5,True,True,True
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,T0,True,True,True
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,T3,True,True,True
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,T4,True,True,True
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,T5,True,True,True
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,T0,True,True,True
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,T3,True,True,True
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,T4,True,True,True
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,T5,True,True,True
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,T0,True,True,True
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,T3,True,True,True
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,T4,True,True,True
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,T5,True,True,True
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,T0,True,True,True
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,T3,True,True,True
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,T4,True,True,True
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,T5,True,True,True
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,T0,True,True,True
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,T3,True,True,True
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,T4,True,True,True
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,T5,True,True,True
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,T0,True,True,True
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,T3,True,True,True
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,T4,True,True,True
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,T5,True,True,True
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,T0,True,True,True
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,T3,True,True,True
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,T4,True,True,True
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,T5,True,True,True
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,T0,True,True,True
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,T3,True,True,True
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,T4,True,True,True
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,T5,True,True,True
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,T0,True,True,True
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,T3,True,True,True
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,T4,True,True,True
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,T5,True,True,True
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,T0,True,True,True
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,T3,True,True,True
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,T4,True,True,True
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,T5,True,True,True
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,T0,True,True,True
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,T3,True,True,True
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,T4,True,True,True
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,T5,True,True,True
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,T0,True,True,True
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,T3,True,True,True
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,T4,True,True,True
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,T5,True,True,True
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,T0,True,True,True
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,T3,True,True,True
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,T4,True,True,True
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,T5,True,True,True
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,T0,True,True,True
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,T3,True,True,True
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,T4,True,True,True
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,T5,True,True,True
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,T0,True,True,True
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,T3,True,True,True
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,T4,True,True,True
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,T5,True,True,True
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,T0,True,True,True
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,T3,True,True,True
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,T4,True,True,True
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,T5,True,True,True
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,T0,True,True,True
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,T3,True,True,True
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,T4,True,True,True
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,T5,True,True,True
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,T0,True,True,True
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,T3,True,True,True
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,T4,True,True,True
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,T5,True,True,True
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,T0,True,True,True
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,T3,True,True,True
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,T4,True,True,True
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,T5,True,True,True
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,T0,True,True,True
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,T3,True,True,True
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,T4,True,True,True
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,T5,True,True,True
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,T0,True,True,True
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,T3,True,True,True
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,T4,True,True,True
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,T5,True,True,True
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,T0,True,True,True
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,T3,True,True,True
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,T4,True,True,True
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,T5,True,True,True
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,T0,True,True,True
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,T3,True,True,True
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,T4,True,True,True
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,T5,True,True,True
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,T0,True,True,True
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,T3,True,True,True
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,T4,True,True,True
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,T5,True,True,True
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,T0,True,True,True
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,T3,True,True,True
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,T4,True,True,True
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,T5,True,True,True
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,T0,True,True,True
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,T3,True,True,True
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,T4,True,True,True
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,T5,True,True,True
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,T0,True,True,True
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,T3,True,True,True
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,T4,True,True,True
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,T5,True,True,True
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,T0,True,True,True
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,T3,True,True,True
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,T4,True,True,True
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,T5,True,True,True
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,T0,True,True,True
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,T3,True,True,True
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,T4,True,True,True
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,T5,True,True,True
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,T0,True,True,True
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,T3,True,True,True
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,T4,True,True,True
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,T5,True,True,True
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,T0,True,True,True
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,T3,True,True,True
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,T4,True,True,True
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,T5,True,True,True
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,T0,True,True,True
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,T3,True,True,True
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,T4,True,True,True
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,T5,True,True,True
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,T0,True,True,True
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,T3,True,True,True
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,T4,True,True,True
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,T5,True,True,True
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,T0,True,True,True
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,T3,True,True,True
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,T4,True,True,True
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,T5,True,True,True
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,T0,True,True,True
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,T3,True,True,True
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,T4,True,True,True
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,T5,True,True,True
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,T0,True,True,True
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,T3,True,True,True
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,T4,True,True,True
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,T5,True,True,True
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,T0,True,True,True
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,T3,True,True,True
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,T4,True,True,True
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,T5,True,True,True
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,T0,True,True,True
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,T3,True,True,True
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,T4,True,True,True
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,T5,True,True,True
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,T0,True,True,True
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,T3,True,True,True
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,T4,True,True,True
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,T5,True,True,True
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,T0,True,True,True
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,T3,True,True,True
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,T4,True,True,True
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,T5,True,True,True
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,T0,True,True,True
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,T3,True,True,True
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,T4,True,True,True
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,T5,True,True,True
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,T0,True,True,True
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,T3,True,True,True
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,T4,True,True,True
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,T5,True,True,True
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,T0,True,True,True
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,T3,True,True,True
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,T4,True,True,True
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,T5,True,True,True
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,T0,True,True,True
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,T3,True,True,True
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,T4,True,True,True
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,T5,True,True,True
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,T0,True,True,True
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,T3,True,True,True
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,T4,True,True,True
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,T5,True,True,True
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,T0,True,True,True
