source_group_id,cell,layer,position,passive_hook_applied,prediction_match_vs_D1,max_abs_delta_d_raw
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SS,26,C_end,1,True,0.0
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SS,26,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,14,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,14,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,14,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,18,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,18,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,18,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,22,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,22,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,22,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,26,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,26,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,26,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,14,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,14,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,14,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,18,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,18,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,18,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,22,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,22,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,22,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,26,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,26,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,26,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,14,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,14,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,14,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,18,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,18,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,18,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,22,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,22,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,22,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,26,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,26,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,26,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,14,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,14,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,14,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,18,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,18,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,18,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,22,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,22,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,22,D_pos,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,26,R_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,26,C_end,1,True,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,26,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,14,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,14,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,14,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,18,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,18,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,18,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,22,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,22,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,22,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,26,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,26,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,26,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,14,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,14,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,14,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,18,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,18,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,18,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,22,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,22,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,22,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,26,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,26,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,26,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,14,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,14,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,14,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,18,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,18,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,18,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,22,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,22,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,22,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,26,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,26,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,26,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,14,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,14,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,14,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,18,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,18,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,18,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,22,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,22,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,22,D_pos,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,26,R_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,26,C_end,1,True,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,26,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,14,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,14,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,14,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,18,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,18,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,18,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,22,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,22,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,22,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,26,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,26,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,26,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,14,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,14,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,14,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,18,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,18,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,18,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,22,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,22,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,22,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,26,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,26,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,26,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,14,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,14,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,14,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,18,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,18,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,18,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,22,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,22,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,22,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,26,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,26,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,26,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,14,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,14,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,14,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,18,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,18,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,18,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,22,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,22,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,22,D_pos,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,26,R_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,26,C_end,1,True,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,26,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,14,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,14,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,14,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,18,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,18,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,18,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,22,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,22,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,22,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,26,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,26,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,26,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,14,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,14,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,14,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,18,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,18,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,18,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,22,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,22,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,22,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,26,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,26,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,26,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,14,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,14,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,14,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,18,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,18,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,18,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,22,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,22,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,22,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,26,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,26,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,26,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,14,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,14,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,14,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,18,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,18,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,18,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,22,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,22,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,22,D_pos,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,26,R_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,26,C_end,1,True,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,26,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,14,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,14,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,14,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,18,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,18,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,18,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,22,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,22,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,22,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,26,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,26,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,26,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,14,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,14,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,14,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,18,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,18,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,18,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,22,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,22,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,22,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,26,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,26,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,26,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,14,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,14,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,14,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,18,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,18,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,18,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,22,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,22,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,22,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,26,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,26,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,26,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,14,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,14,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,14,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,18,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,18,C_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,18,D_pos,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,22,R_end,1,True,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,22,C_end,1,True,0.0
