source_group_id,cell,r_end,c_end,d_pos,order_ok,r_end_tok,c_end_tok,d_pos_tok,prediction_match,d1_d_raw,our_d_raw,d_raw_abs_diff,seq_len
39f61c2d75b7fe6d51ef30f35eec36827fd3e075b56c61c3a34d13069985a50f,SO,112,125,133,True,782,1134,198,True,-20.15625,-20.15625,0.0,134
39f61c2d75b7fe6d51ef30f35eec36827fd3e075b56c61c3a34d13069985a50f,SS,112,122,130,True,782,782,198,True,11.8125,11.8125,0.0,131
3adcd84400767f05f41b0270094c7e4a8e857511c7e63e9255e8ee6eb09c1f2e,OO,105,114,122,True,5269,5269,198,True,13.46875,13.46875,0.0,123
3adcd84400767f05f41b0270094c7e4a8e857511c7e63e9255e8ee6eb09c1f2e,OS,105,115,123,True,5269,2914,198,True,-18.6875,-18.6875,0.0,124
3adcd84400767f05f41b0270094c7e4a8e857511c7e63e9255e8ee6eb09c1f2e,SO,106,115,123,True,2914,5269,198,True,-17.671875,-17.671875,0.0,124
3adcd84400767f05f41b0270094c7e4a8e857511c7e63e9255e8ee6eb09c1f2e,SS,106,116,124,True,2914,2914,198,True,13.1484375,13.1484375,0.0,125
3d03e1bbfc46d35670f0c6fca59977c81f4a8cdc88a6bca7a3d60ab8063a471e,OO,102,111,119,True,24473,24473,198,True,15.16796875,15.16796875,0.0,120
3d03e1bbfc46d35670f0c6fca59977c81f4a8cdc88a6bca7a3d60ab8063a471e,OS,102,111,119,True,24473,39489,198,True,-20.21875,-20.21875,0.0,120
3d03e1bbfc46d35670f0c6fca59977c81f4a8cdc88a6bca7a3d60ab8063a471e,SO,102,111,119,True,39489,24473,198,True,-17.828125,-17.828125,0.0,120
3d03e1bbfc46d35670f0c6fca59977c81f4a8cdc88a6bca7a3d60ab8063a471e,SS,102,111,119,True,39489,39489,198,True,-7.25,-7.25,0.0,120
3d13ddd9f6cad6c1c863e4fbdaa8409a5c0dfafcc2eea2766fabd1b1c6e015d6,OO,107,116,124,True,3365,3365,198,True,18.9375,18.9375,0.0,125
3d13ddd9f6cad6c1c863e4fbdaa8409a5c0dfafcc2eea2766fabd1b1c6e015d6,OS,107,115,123,True,3365,36393,198,True,-21.15625,-21.15625,0.0,124
3d13ddd9f6cad6c1c863e4fbdaa8409a5c0dfafcc2eea2766fabd1b1c6e015d6,SO,106,115,123,True,36393,3365,198,True,-20.65625,-20.65625,0.0,124
3d13ddd9f6cad6c1c863e4fbdaa8409a5c0dfafcc2eea2766fabd1b1c6e015d6,SS,106,114,122,True,36393,36393,198,True,10.0625,10.0625,0.0,123
3d63d7febc2e16bbd6a1ae6283266aae607bf41661d0ebe4b433e6bbf8b36422,OO,103,112,120,True,21830,21830,198,True,12.953125,12.953125,0.0,121
3d63d7febc2e16bbd6a1ae6283266aae607bf41661d0ebe4b433e6bbf8b36422,OS,103,112,120,True,21830,24078,198,True,-21.25,-21.25,0.0,121
3d63d7febc2e16bbd6a1ae6283266aae607bf41661d0ebe4b433e6bbf8b36422,SO,103,112,120,True,24078,21830,198,True,-19.625,-19.625,0.0,121
3d63d7febc2e16bbd6a1ae6283266aae607bf41661d0ebe4b433e6bbf8b36422,SS,103,112,120,True,24078,24078,198,True,-14.359375,-14.359375,0.0,121
3dd056aadf1ba84092fcc9b21ef87dd26564c3486de97f4306b599e30773fdc6,OO,103,112,120,True,83167,83167,198,True,18.59375,18.59375,0.0,121
3dd056aadf1ba84092fcc9b21ef87dd26564c3486de97f4306b599e30773fdc6,OS,103,112,120,True,83167,58638,198,True,-23.125,-23.125,0.0,121
3dd056aadf1ba84092fcc9b21ef87dd26564c3486de97f4306b599e30773fdc6,SO,103,112,120,True,58638,83167,198,True,-13.078125,-13.078125,0.0,121
3dd056aadf1ba84092fcc9b21ef87dd26564c3486de97f4306b599e30773fdc6,SS,103,112,120,True,58638,58638,198,True,-16.62109375,-16.62109375,0.0,121
3eb632ea98f9fce2b2a44308e6ff72c9c6ae3b443f9d0183474b60876eccb773,OO,97,105,113,True,6291,6291,198,True,16.109375,16.109375,0.0,114
3eb632ea98f9fce2b2a44308e6ff72c9c6ae3b443f9d0183474b60876eccb773,OS,97,105,113,True,6291,19056,198,True,-21.90625,-21.90625,0.0,114
3eb632ea98f9fce2b2a44308e6ff72c9c6ae3b443f9d0183474b60876eccb773,SO,97,105,113,True,19056,6291,198,True,-17.1015625,-17.1015625,0.0,114
3eb632ea98f9fce2b2a44308e6ff72c9c6ae3b443f9d0183474b60876eccb773,SS,97,105,113,True,19056,19056,198,True,-7.6875,-7.6875,0.0,114
3ee096de72cb3b0dfd08b81812498b3c90600256873b702dfe6c8228f2c9c0a4,OO,106,115,123,True,56984,56984,198,True,18.25,18.25,0.0,124
3ee096de72cb3b0dfd08b81812498b3c90600256873b702dfe6c8228f2c9c0a4,OS,106,114,122,True,56984,70323,198,True,-20.90625,-20.90625,0.0,123
3ee096de72cb3b0dfd08b81812498b3c90600256873b702dfe6c8228f2c9c0a4,SO,105,114,122,True,70323,56984,198,True,-19.0,-19.0,0.0,123
3ee096de72cb3b0dfd08b81812498b3c90600256873b702dfe6c8228f2c9c0a4,SS,105,113,121,True,70323,70323,198,True,10.6875,10.6875,0.0,122
3f4368f134d45f2838ffaafce8c9a314e61a3bcb5d4e22c3fd0f72b73d01aa8a,OO,100,111,119,True,6295,6295,198,True,15.890625,15.890625,0.0,120
3f4368f134d45f2838ffaafce8c9a314e61a3bcb5d4e22c3fd0f72b73d01aa8a,OS,100,109,117,True,6295,15747,198,True,-20.84375,-20.84375,0.0,118
3f4368f134d45f2838ffaafce8c9a314e61a3bcb5d4e22c3fd0f72b73d01aa8a,SO,98,109,117,True,15747,6295,198,True,-16.5,-16.5,0.0,118
3f4368f134d45f2838ffaafce8c9a314e61a3bcb5d4e22c3fd0f72b73d01aa8a,SS,98,107,115,True,15747,15747,198,True,-3.0,-3.0,0.0,116
3f7112327a3cfef5de23e93e4a1880826ae70b39c367298aad1f40d9c3d98af2,OO,112,120,128,True,47791,47791,198,True,13.09375,13.09375,0.0,129
3f7112327a3cfef5de23e93e4a1880826ae70b39c367298aad1f40d9c3d98af2,OS,112,122,130,True,47791,82789,198,True,-19.03125,-19.03125,0.0,131
3f7112327a3cfef5de23e93e4a1880826ae70b39c367298aad1f40d9c3d98af2,SO,114,122,130,True,82789,47791,198,True,-19.28125,-19.28125,0.0,131
3f7112327a3cfef5de23e93e4a1880826ae70b39c367298aad1f40d9c3d98af2,SS,114,124,132,True,82789,82789,198,True,9.9375,9.9375,0.0,133
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,OO,99,108,116,True,22711,22711,198,True,17.15625,17.15625,0.0,117
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,OS,99,108,116,True,22711,32869,198,True,-21.625,-21.625,0.0,117
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SO,99,108,116,True,32869,22711,198,True,-19.171875,-19.171875,0.0,117
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SS,99,108,116,True,32869,32869,198,True,-17.923828125,-17.923828125,0.0,117
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,104,114,122,True,2416,2416,198,True,17.296875,17.296875,0.0,123
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,104,113,121,True,2416,12406,198,True,-22.34375,-22.34375,0.0,122
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,103,113,121,True,12406,2416,198,True,-0.9375,-0.9375,0.0,122
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,103,112,120,True,12406,12406,198,True,-18.484375,-18.484375,0.0,121
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,100,109,117,True,6721,6721,198,True,16.73828125,16.73828125,0.0,118
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,100,109,117,True,6721,459,198,True,-22.90625,-22.90625,0.0,118
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,100,109,117,True,459,6721,198,True,-17.21875,-17.21875,0.0,118
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,100,109,117,True,459,459,198,True,-13.28125,-13.28125,0.0,118
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,95,103,111,True,50715,50715,198,True,17.875,17.875,0.0,112
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,95,103,111,True,50715,7042,198,True,-22.5625,-22.5625,0.0,112
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,95,103,111,True,7042,50715,198,True,-21.3125,-21.3125,0.0,112
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,95,103,111,True,7042,7042,198,True,-1.875,-1.875,0.0,112
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,99,109,117,True,388,388,198,True,17.4140625,17.4140625,0.0,118
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,99,108,116,True,388,850,198,True,-17.921875,-17.921875,0.0,117
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,98,108,116,True,850,388,198,True,-20.40625,-20.40625,0.0,117
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,98,107,115,True,850,850,198,True,-7.8125,-7.8125,0.0,116
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,99,107,115,True,70323,70323,198,True,17.2265625,17.2265625,0.0,116
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,99,107,115,True,70323,26374,198,True,-22.09375,-22.09375,0.0,116
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,99,107,115,True,26374,70323,198,True,-13.9375,-13.9375,0.0,116
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,99,107,115,True,26374,26374,198,True,-18.125,-18.125,0.0,116
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,OO,99,111,119,True,460,460,198,True,14.0595703125,14.0595703125,0.0,120
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,OS,99,110,118,True,460,2142,198,True,-22.03125,-22.03125,0.0,119
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,SO,98,110,118,True,2142,460,198,True,-14.58984375,-14.58984375,0.0,119
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,SS,98,109,117,True,2142,2142,198,True,-9.5,-9.5,0.0,118
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,OO,105,114,122,True,53919,53919,198,True,15.45458984375,15.45458984375,0.0,123
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,OS,105,114,122,True,53919,93755,198,True,-21.21875,-21.21875,0.0,123
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,SO,105,114,122,True,93755,53919,198,True,-17.15625,-17.15625,0.0,123
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,SS,105,114,122,True,93755,93755,198,True,-12.8125,-12.8125,0.0,123
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,OO,104,114,122,True,3072,3072,198,True,17.5,17.5,0.0,123
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,OS,104,114,122,True,3072,5112,198,True,-21.6875,-21.6875,0.0,123
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,SO,104,114,122,True,5112,3072,198,True,-5.1875,-5.1875,0.0,123
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,SS,104,114,122,True,5112,5112,198,True,-17.455078125,-17.455078125,0.0,123
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,OO,97,107,115,True,10195,10195,198,True,18.46875,18.46875,0.0,116
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,OS,97,105,113,True,10195,69919,198,True,-20.28125,-20.28125,0.0,114
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,SO,95,105,113,True,69919,10195,198,True,-15.6953125,-15.6953125,0.0,114
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,SS,95,103,111,True,69919,69919,198,True,-13.53125,-13.53125,0.0,112
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,OO,104,113,121,True,18523,18523,198,True,17.859375,17.859375,0.0,122
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,OS,104,113,121,True,18523,46170,198,True,-21.4375,-21.4375,0.0,122
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,SO,104,113,121,True,46170,18523,198,True,-10.21875,-10.21875,0.0,122
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,SS,104,113,121,True,46170,46170,198,True,-9.625,-9.625,0.0,122
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,OO,100,109,117,True,11174,11174,198,True,17.0,17.0,0.0,118
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,OS,100,108,116,True,11174,9387,198,True,-22.71875,-22.71875,0.0,117
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,SO,99,108,116,True,9387,11174,198,True,-12.375,-12.375,0.0,117
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,SS,99,107,115,True,9387,9387,198,True,-11.65625,-11.65625,0.0,116
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,OO,112,123,131,True,577,577,198,True,17.390625,17.390625,0.0,132
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,OS,112,120,128,True,577,24473,198,True,-20.6875,-20.6875,0.0,129
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,SO,109,120,128,True,24473,577,198,True,-8.375,-8.375,0.0,129
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,SS,109,117,125,True,24473,24473,198,True,-14.484375,-14.484375,0.0,126
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,OO,103,112,120,True,23867,23867,198,True,14.486328125,14.486328125,0.0,121
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,OS,103,111,119,True,23867,48867,198,True,-20.875,-20.875,0.0,120
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,SO,102,111,119,True,48867,23867,198,True,4.1875,4.1875,0.0,120
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,SS,102,110,118,True,48867,48867,198,True,-13.328125,-13.328125,0.0,119
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,OO,115,125,133,True,10432,10432,198,True,16.96875,16.96875,0.0,134
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,OS,115,123,131,True,10432,23035,198,True,-20.25,-20.25,0.0,132
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,SO,113,123,131,True,23035,10432,198,True,-1.1875,-1.1875,0.0,132
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,SS,113,121,129,True,23035,23035,198,True,-8.4375,-8.4375,0.0,130
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,OO,108,117,125,True,10704,10704,198,True,17.15625,17.15625,0.0,126
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,OS,108,118,126,True,10704,5866,198,True,-22.1875,-22.1875,0.0,127
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,SO,109,118,126,True,5866,10704,198,True,-17.046875,-17.046875,0.0,127
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,SS,109,119,127,True,5866,5866,198,True,-19.265625,-19.265625,0.0,128
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,OO,106,115,123,True,14212,14212,198,True,14.1328125,14.1328125,0.0,124
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,OS,106,118,126,True,14212,43215,198,True,-22.28125,-22.28125,0.0,127
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,SO,109,118,126,True,43215,14212,198,True,-18.578125,-18.578125,0.0,127
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,SS,109,121,129,True,43215,43215,198,True,1.6875,1.6875,0.0,130
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,OO,97,105,113,True,6303,6303,198,True,15.36376953125,15.36376953125,0.0,114
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,OS,97,106,114,True,6303,18808,198,True,-20.15625,-20.15625,0.0,115
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,SO,98,106,114,True,18808,6303,198,True,-18.78125,-18.78125,0.0,115
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,SS,98,107,115,True,18808,18808,198,True,-16.5078125,-16.5078125,0.0,116
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,OO,111,120,128,True,53130,53130,198,True,14.453125,14.453125,0.0,129
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,OS,111,121,129,True,53130,388,198,True,-19.21875,-19.21875,0.0,130
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,SO,112,121,129,True,388,53130,198,True,-11.421875,-11.421875,0.0,130
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,SS,112,122,130,True,388,388,198,True,10.0,10.0,0.0,131
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,OO,101,110,118,True,79198,79198,198,True,15.9375,15.9375,0.0,119
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,OS,101,109,117,True,79198,58762,198,True,-20.03125,-20.03125,0.0,118
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,SO,100,109,117,True,58762,79198,198,True,-19.109375,-19.109375,0.0,118
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,SS,100,108,116,True,58762,58762,198,True,2.8125,2.8125,0.0,117
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,OO,107,117,125,True,379,379,198,True,16.375,16.375,0.0,126
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,OS,107,116,124,True,379,81,198,True,-22.0625,-22.0625,0.0,125
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SO,106,116,124,True,81,379,198,True,-13.109375,-13.109375,0.0,125
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SS,106,115,123,True,81,81,198,True,-10.75,-10.75,0.0,124
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OO,103,111,119,True,45306,45306,198,True,17.015625,17.015625,0.0,120
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OS,103,113,121,True,45306,1849,198,True,-23.46875,-23.46875,0.0,122
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SO,105,113,121,True,1849,45306,198,True,3.875,3.875,0.0,122
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SS,105,115,123,True,1849,1849,198,True,-17.0625,-17.0625,0.0,124
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OO,100,110,118,True,1127,1127,198,True,16.890625,16.890625,0.0,119
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OS,100,108,116,True,1127,23552,198,True,-20.8125,-20.8125,0.0,117
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SO,98,108,116,True,23552,1127,198,True,-18.328125,-18.328125,0.0,117
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SS,98,106,114,True,23552,23552,198,True,-17.43359375,-17.43359375,0.0,115
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OO,102,112,120,True,292,292,198,True,15.9375,15.9375,0.0,121
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OS,102,110,118,True,292,71391,198,True,-20.5,-20.5,0.0,119
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SO,100,110,118,True,71391,292,198,True,-18.53125,-18.53125,0.0,119
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SS,100,108,116,True,71391,71391,198,True,14.5,14.5,0.0,117
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OO,104,112,120,True,34619,34619,198,True,17.640625,17.640625,0.0,121
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OS,104,115,123,True,34619,36082,198,True,-19.9375,-19.9375,0.0,124
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SO,107,115,123,True,36082,34619,198,True,6.0,6.0,0.0,124
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SS,107,118,126,True,36082,36082,198,True,15.640625,15.640625,0.0,127
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OO,109,118,126,True,66421,66421,198,True,16.78125,16.78125,0.0,127
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OS,109,118,126,True,66421,79198,198,True,-21.90625,-21.90625,0.0,127
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SO,109,118,126,True,79198,66421,198,True,-9.5,-9.5,0.0,127
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SS,109,118,126,True,79198,79198,198,True,-18.09765625,-18.09765625,0.0,127
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OO,100,110,118,True,12922,12922,198,True,9.28125,9.28125,0.0,119
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OS,100,109,117,True,12922,45120,198,True,-21.21875,-21.21875,0.0,118
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SO,99,109,117,True,45120,12922,198,True,-19.21875,-19.21875,0.0,118
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SS,99,108,116,True,45120,45120,198,True,-18.84375,-18.84375,0.0,117
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OO,106,116,124,True,10721,10721,198,True,12.46875,12.46875,0.0,125
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OS,106,114,122,True,10721,63503,198,True,-21.3125,-21.3125,0.0,123
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SO,104,114,122,True,63503,10721,198,True,-21.09375,-21.09375,0.0,123
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SS,104,112,120,True,63503,63503,198,True,-12.75,-12.75,0.0,121
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OO,137,146,154,True,32199,32199,198,True,18.921875,18.921875,0.0,155
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OS,137,146,154,True,32199,7101,198,True,-20.71875,-20.71875,0.0,155
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SO,137,146,154,True,7101,32199,198,True,-10.59375,-10.59375,0.0,155
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SS,137,146,154,True,7101,7101,198,True,-16.03125,-16.03125,0.0,155
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OO,106,114,122,True,56578,56578,198,True,16.5166015625,16.5166015625,0.0,123
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OS,106,117,125,True,56578,32869,198,True,-22.25,-22.25,0.0,126
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SO,109,117,125,True,32869,56578,198,True,-18.1875,-18.1875,0.0,126
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SS,109,120,128,True,32869,32869,198,True,10.65625,10.65625,0.0,129
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OO,106,115,123,True,367,367,198,True,13.953125,13.953125,0.0,124
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OS,106,117,125,True,367,6295,198,True,-19.90625,-19.90625,0.0,126
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SO,108,117,125,True,6295,367,198,True,-12.296875,-12.296875,0.0,126
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SS,108,119,127,True,6295,6295,198,True,3.8125,3.8125,0.0,128
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OO,94,102,110,True,4285,4285,198,True,12.46875,12.46875,0.0,111
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OS,94,102,110,True,4285,40968,198,True,-22.25,-22.25,0.0,111
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SO,94,102,110,True,40968,4285,198,True,-17.8984375,-17.8984375,0.0,111
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SS,94,102,110,True,40968,40968,198,True,-15.46875,-15.46875,0.0,111
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OO,109,118,126,True,10143,10143,198,True,15.9765625,15.9765625,0.0,127
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OS,109,120,128,True,10143,27796,198,True,-22.6875,-22.6875,0.0,129
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SO,111,120,128,True,27796,10143,198,True,-18.25,-18.25,0.0,129
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SS,111,122,130,True,27796,27796,198,True,-17.8671875,-17.8671875,0.0,131
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OO,106,114,122,True,10779,10779,198,True,13.390625,13.390625,0.0,123
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OS,106,114,122,True,10779,79835,198,True,-18.6875,-18.6875,0.0,123
